ID,Company,Category,Sub Category,Region,Source Name,URL,URL Type,RSS Available,XML Available,Update Frequency,Language,Official,Requires JS,Pagination,Status Code,Notes
298,YEIDA,Government,Announcement,Noida,YEIDA,https://www.yamunaexpresswayauthority.com/web/announcement,Announcement,Unknown,Unknown,As Published,English,Yes,No,Unknown,200,Verified dynamic source page
299,ABP,Local News,Latest News,NCR,ABP,https://www.abplive.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
300,ABP,Local News,Official Blog,NCR,ABP,https://www.abplive.com/blog,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
301,ABP,Local News,News Category,NCR,ABP,https://www.abplive.com/news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
302,ABP,Local News,News Sitemap,NCR,ABP,https://www.abplive.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
303,ABP,Local News,News Sitemap,NCR,ABP,https://www.abplive.com/page-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
304,ABP,Local News,News Sitemap,NCR,ABP,https://www.abplive.com/post-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
305,ABP,Local News,RSS Feed,NCR,ABP,https://www.abplive.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
306,ABP,Local News,Real Estate Section,NCR,ABP,https://www.abplive.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
307,Amar Ujala,Local News,Latest News,NCR,Amar Ujala,https://www.amarujala.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
308,Amar Ujala,Local News,Property Section,NCR,Amar Ujala,https://www.amarujala.com/business/property,Property Section,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
309,Amar Ujala,Local News,Official Blog,NCR,Amar Ujala,https://www.amarujala.com/columns/blog,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
310,Amar Ujala,Local News,RSS Feed,NCR,Amar Ujala,https://www.amarujala.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
311,Amar Ujala,Local News,RSS Feed,NCR,Amar Ujala,https://www.amarujala.com/rss.xml,RSS Feed,Yes,Yes,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
312,Amar Ujala,Local News,News Sitemap,NCR,Amar Ujala,https://www.amarujala.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
313,Amar Ujala,Local News,Announcement,NCR,Amar Ujala,https://www.amarujala.com/tags/announcement,Announcement,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
314,Amar Ujala,Local News,Announcement,NCR,Amar Ujala,https://www.amarujala.com/tags/announcements,Announcement,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
315,Amar Ujala,Local News,Official Blog,NCR,Amar Ujala,https://www.amarujala.com/tags/blogs,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
316,Amar Ujala,Local News,Circular,NCR,Amar Ujala,https://www.amarujala.com/tags/circular,Circular,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
317,Amar Ujala,Local News,Circular,NCR,Amar Ujala,https://www.amarujala.com/tags/circulars,Circular,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
318,Amar Ujala,Local News,City News,NCR,Amar Ujala,https://www.amarujala.com/tags/faridabad-news,City News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
319,Amar Ujala,Local News,RSS Feed,NCR,Amar Ujala,https://www.amarujala.com/tags/feed,RSS Feed,Yes,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
320,Amar Ujala,Local News,City News,NCR,Amar Ujala,https://www.amarujala.com/tags/gurugram-news,City News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
321,Amar Ujala,Local News,Infrastructure News,NCR,Amar Ujala,https://www.amarujala.com/tags/infrastructure,Infrastructure News,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
322,Amar Ujala,Local News,Infrastructure News,NCR,Amar Ujala,https://www.amarujala.com/tags/infrastructure-news,Infrastructure News,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
323,Amar Ujala,Local News,News Category,NCR,Amar Ujala,https://www.amarujala.com/tags/latest-news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
324,Amar Ujala,Local News,Media Centre,NCR,Amar Ujala,https://www.amarujala.com/tags/media,Media Centre,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
325,Amar Ujala,Local News,Media Centre,NCR,Amar Ujala,https://www.amarujala.com/tags/media-center,Media Centre,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
326,Amar Ujala,Local News,City News,NCR,Amar Ujala,https://www.amarujala.com/tags/noida-news,City News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
327,Amar Ujala,Local News,Notification,NCR,Amar Ujala,https://www.amarujala.com/tags/notification,Notification,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
328,Amar Ujala,Local News,Notification,NCR,Amar Ujala,https://www.amarujala.com/tags/notifications,Notification,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
329,Amar Ujala,Local News,Press Release Archive,NCR,Amar Ujala,https://www.amarujala.com/tags/press,Press Release Archive,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
330,Amar Ujala,Local News,Press Release Archive,NCR,Amar Ujala,https://www.amarujala.com/tags/press-release,Press Release Archive,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
331,Amar Ujala,Local News,Property Section,NCR,Amar Ujala,https://www.amarujala.com/tags/property-news,Property Section,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
332,Amar Ujala,Local News,Market Reports,NCR,Amar Ujala,https://www.amarujala.com/tags/reports,Market Reports,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
333,Amar Ujala,Local News,Research,NCR,Amar Ujala,https://www.amarujala.com/tags/research,Research,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
334,Amar Ujala,Local News,Tender,NCR,Amar Ujala,https://www.amarujala.com/tags/tender,Tender,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
335,Amar Ujala,Local News,Tender,NCR,Amar Ujala,https://www.amarujala.com/tags/tenders,Tender,Unknown,Unknown,As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
336,Amar Ujala,Local News,News Category,NCR,Amar Ujala,https://www.amarujala.com/uttar-pradesh/pratapgarh/crime/news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
337,Dainik Jagran,Local News,Latest News,NCR,Dainik Jagran,https://www.jagran.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
338,Dainik Jagran,Local News,News Sitemap,NCR,Dainik Jagran,https://www.jagran.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
339,Dainik Jagran,Local News,News Sitemap,NCR,Dainik Jagran,https://www.jagran.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
340,Live Hindustan,Local News,Latest News,NCR,Live Hindustan,https://www.livehindustan.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
341,Live Hindustan,Local News,Official Blog,NCR,Live Hindustan,https://www.livehindustan.com/blog,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
342,Live Hindustan,Local News,News Sitemap,NCR,Live Hindustan,https://www.livehindustan.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
343,Live Hindustan,Local News,RSS Feed,NCR,Live Hindustan,https://www.livehindustan.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
344,Millennium Post,Local News,Latest News,NCR,Millennium Post,https://www.millenniumpost.in/,Latest News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
345,Millennium Post,Local News,RSS Feed,NCR,Millennium Post,https://www.millenniumpost.in/feed,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
346,Millennium Post,Local News,News Category,NCR,Millennium Post,https://www.millenniumpost.in/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
347,Millennium Post,Local News,RSS Feed,NCR,Millennium Post,https://www.millenniumpost.in/rss,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
348,Navbharat Times,Local News,Latest News,NCR,Navbharat Times,https://navbharattimes.indiatimes.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
349,Punjab Kesari,Local News,Latest News,NCR,Punjab Kesari,https://www.punjabkesari.in/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified dynamic source page
350,Punjab Kesari,Local News,Official Blog,NCR,Punjab Kesari,https://www.punjabkesari.in/blogs,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
351,Punjab Kesari,Local News,News Category,NCR,Punjab Kesari,https://www.punjabkesari.in/latest-news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
352,Ten News,Local News,Latest News,NCR,Ten News,https://tennews.in/,Latest News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
353,Ten News,Local News,City News,NCR,Ten News,https://tennews.in/faridabad-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
354,Ten News,Local News,Infrastructure News,NCR,Ten News,https://tennews.in/infrastructure-and-connectivity-the-backbone-of-realty,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
355,Ten News,Local News,News Category,NCR,Ten News,https://tennews.in/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
356,Ten News,Local News,Press Release Archive,NCR,Ten News,https://tennews.in/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
357,Ten News,Local News,City News,NCR,Ten News,https://tennews.in/property-dealer-aide-bjp-leader-shot-greater-noida,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
358,Ten News,Local News,Real Estate Section,NCR,Ten News,https://tennews.in/real-estate-act-puts-developers-notice-clean-act-go-jail,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
359,Ten News,Local News,Market Reports,NCR,Ten News,https://tennews.in/reports-claim-missing-sharda-university-student-has-joined-militant-ranks,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
360,TV9,Local News,Latest News,NCR,TV9,https://www.tv9hindi.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
361,TV9,Local News,Official Blog,NCR,TV9,https://www.tv9hindi.com/blog,Official Blog,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
362,TV9,Local News,RSS Feed,NCR,TV9,https://www.tv9hindi.com/feed,RSS Feed,Yes,Yes,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
363,TV9,Local News,News Category,NCR,TV9,https://www.tv9hindi.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
364,TV9,Local News,News Sitemap,NCR,TV9,https://www.tv9hindi.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
365,TV9,Local News,News Sitemap,NCR,TV9,https://www.tv9hindi.com/page-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
366,TV9,Local News,News Sitemap,NCR,TV9,https://www.tv9hindi.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
367,TV9,Local News,Real Estate Section,NCR,TV9,https://www.tv9hindi.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
368,TV9,Local News,Real Estate Section,NCR,TV9,https://www.tv9hindi.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,Hindi,Publisher,No,Likely,200,Verified dynamic source page
369,Zee News,Local News,Latest News,NCR,Zee News,https://zeenews.india.com/,Latest News,Unknown,Unknown,Daily/As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
370,Zee News,Local News,News Category,NCR,Zee News,https://zeenews.india.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,Hindi,Publisher,Maybe,Unknown,200,Verified dynamic source page
371,Zee News,Local News,News Sitemap,NCR,Zee News,https://zeenews.india.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
372,Zee News,Local News,Real Estate Section,NCR,Zee News,https://zeenews.india.com/real-estate,Real Estate Section,Unknown,Unknown,As Published,Hindi,Publisher,Maybe,Likely,200,Verified dynamic source page
373,Zee News,Local News,RSS Feed,NCR,Zee News,https://zeenews.india.com/rss.xml,RSS Feed,Yes,Yes,Daily/As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
374,Zee News,Local News,News Sitemap,NCR,Zee News,https://zeenews.india.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,Hindi,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
375,Business Standard,News,News Category,NCR,Business Standard,https://www.business-standard.com/india-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
376,Business Standard,News,News Category,NCR,Business Standard,https://www.business-standard.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
377,Business Standard,News,Notification,NCR,Business Standard,https://www.business-standard.com/notification,Notification,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
378,Business Standard,News,News Sitemap,NCR,Business Standard,https://www.business-standard.com/sitemap/sitemap-index.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
379,Business Standard,News,City News,NCR,Business Standard,https://www.business-standard.com/topic/faridabad/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
380,Business Standard,News,City News,NCR,Business Standard,https://www.business-standard.com/topic/greater-noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
381,Business Standard,News,City News,NCR,Business Standard,https://www.business-standard.com/topic/gurugram/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
382,Business Standard,News,City News,NCR,Business Standard,https://www.business-standard.com/topic/noida/news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
383,Business Standard,News,Real Estate Section,NCR,Business Standard,https://www.business-standard.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
384,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/category/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
385,CNBC TV18,News,Infrastructure News,NCR,CNBC TV18,https://www.cnbctv18.com/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
386,CNBC TV18,News,Investor News,NCR,CNBC TV18,https://www.cnbctv18.com/investor-relations/news,Investor News,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
387,CNBC TV18,News,Investor News,NCR,CNBC TV18,https://www.cnbctv18.com/investors/news,Investor News,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
388,CNBC TV18,News,News Category,NCR,CNBC TV18,https://www.cnbctv18.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
389,CNBC TV18,News,News Category,NCR,CNBC TV18,https://www.cnbctv18.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
390,CNBC TV18,News,Infrastructure News,NCR,CNBC TV18,https://www.cnbctv18.com/news/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
391,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/news/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
392,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
393,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/real-estate/news,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
394,CNBC TV18,News,Research,NCR,CNBC TV18,https://www.cnbctv18.com/research,Research,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
395,CNBC TV18,News,RSS Feed,NCR,CNBC TV18,https://www.cnbctv18.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
396,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
397,CNBC TV18,News,Real Estate Section,NCR,CNBC TV18,https://www.cnbctv18.com/topic/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
398,Construction World,News,Latest News,NCR,Construction World,https://www.constructionworld.in/,Latest News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
399,Construction World,News,Official Blog,NCR,Construction World,https://www.constructionworld.in/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
400,Construction World,News,RSS Feed,NCR,Construction World,https://www.constructionworld.in/feed,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
401,Construction World,News,Infrastructure News,NCR,Construction World,https://www.constructionworld.in/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
402,Construction World,News,Real Estate Section,NCR,Construction World,https://www.constructionworld.in/latest-construction-news/real-estate-news,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
403,Construction World,News,News Category,NCR,Construction World,https://www.constructionworld.in/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
404,Construction World,News,Press Release Archive,NCR,Construction World,https://www.constructionworld.in/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
405,Construction World,News,News Sitemap,NCR,Construction World,https://www.constructionworld.in/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
406,Economic Times Realty,News,Official Blog,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/blog,Official Blog,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
407,Economic Times Realty,News,News Category,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
408,Economic Times Realty,News,News Category,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/news/commercial,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
409,Economic Times Realty,News,News Category,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/news/residential,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
410,Economic Times Realty,News,RSS Feed,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Unknown,200,Verified dynamic source page
411,Economic Times Realty,News,RSS Feed,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/rss/commercial,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
412,Economic Times Realty,News,RSS Feed,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/rss/infrastructure,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
413,Economic Times Realty,News,RSS Feed,NCR,Economic Times Realty,https://realty.economictimes.indiatimes.com/rss/residential,RSS Feed,Yes,Yes,Daily/As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
414,Financial Express,News,News Category,NCR,Financial Express,https://www.financialexpress.com/business/industry-news-and-the-ugly-truth-1080794,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
415,Financial Express,News,Infrastructure News,NCR,Financial Express,https://www.financialexpress.com/business/infrastructure,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
416,Financial Express,News,City News,NCR,Financial Express,https://www.financialexpress.com/india-news/faridabad-350-kgs-of-rdx-timers-jammu-kashmir-police-delhi-arrested-doctor-adil-ahmad-rather/4037727,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
417,Financial Express,News,City News,NCR,Financial Express,https://www.financialexpress.com/india-news/gurgaon-75-eve-teasers-arrested-in-operation-romeo/175375,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
418,Financial Express,News,City News,NCR,Financial Express,https://www.financialexpress.com/india-news/gurugram-7-year-old-boy-beaten-to-death-by-mother-live-in-partner-held/3547966,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
419,Financial Express,News,Press Release Archive,NCR,Financial Express,https://www.financialexpress.com/india-news/press-club-achievers-award-to-four-women/474297,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
420,Financial Express,News,Research,NCR,Financial Express,https://www.financialexpress.com/insights,Research,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
421,Financial Express,News,News Category,NCR,Financial Express,https://www.financialexpress.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
422,Financial Express,News,Infrastructure News,NCR,Financial Express,https://www.financialexpress.com/money/infrastructure-a-catalyst-for-commercial-real-estate-growth-3703362,Infrastructure News,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
423,Financial Express,News,Real Estate Section,NCR,Financial Express,https://www.financialexpress.com/money/real-estate-5-ways-how-rera-will-impact-the-developers/649200,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
424,Financial Express,News,News Category,NCR,Financial Express,https://www.financialexpress.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
425,Financial Express,News,News Sitemap,NCR,Financial Express,https://www.financialexpress.com/news-sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
426,Financial Express,News,Market Reports,NCR,Financial Express,https://www.financialexpress.com/reports,Market Reports,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
427,Financial Express,News,Research,NCR,Financial Express,https://www.financialexpress.com/research,Research,Unknown,Unknown,As Published,English,Publisher,No,Likely,200,Verified dynamic source page
428,Financial Express,News,News Sitemap,NCR,Financial Express,https://www.financialexpress.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
429,Firstpost,News,Official Blog,NCR,Firstpost,https://www.firstpost.com/blogs,Official Blog,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
430,Firstpost,News,News Category,NCR,Firstpost,https://www.firstpost.com/news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
431,Firstpost,News,Press Release Archive,NCR,Firstpost,https://www.firstpost.com/press-release,Press Release Archive,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
432,Firstpost,News,RSS Feed,NCR,Firstpost,https://www.firstpost.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,Maybe,Unknown,200,Verified dynamic source page
433,Firstpost,News,News Sitemap,NCR,Firstpost,https://www.firstpost.com/sitemap.xml,News Sitemap,Unknown,Yes,As Published,English,Publisher,No,Unknown,200,Verified XML/RSS/sitemap source
434,Firstpost,News,Real Estate Section,NCR,Firstpost,https://www.firstpost.com/tag/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
435,Hindustan Times,News,City News,NCR,Hindustan Times,https://www.hindustantimes.com/cities/gurugram-news,City News,Unknown,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
436,Hindustan Times,News,News Category,NCR,Hindustan Times,https://www.hindustantimes.com/latest-news,News Category,Unknown,Unknown,Daily/As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
437,Hindustan Times,News,Real Estate Section,NCR,Hindustan Times,https://www.hindustantimes.com/real-estate,Real Estate Section,Unknown,Unknown,As Published,English,Publisher,Maybe,Likely,200,Verified dynamic source page
438,Hindustan Times,News,RSS Feed,NCR,Hindustan Times,https://www.hindustantimes.com/rss,RSS Feed,Yes,Unknown,Daily/As Published,English,Publisher,No,Likely,200,Verified dynamic source page
